session_id,user_id,timestamp,item_id,interaction_type,device_type,country
S000813,U0813,2025-05-06 19:21:16.487864,P010,view,desktop,DE
S000813,U0813,2025-05-06 19:21:46.487864,P009,click,desktop,CA
S000813,U0813,2025-05-06 19:22:16.487864,P008,view,mobile,UK
S000813,U0813,2025-05-06 19:22:46.487864,P009,purchase,mobile,AU
S000814,U0814,2025-05-21 00:31:33.487864,P007,purchase,tablet,DE
S000814,U0814,2025-05-21 00:32:03.487864,P006,view,mobile,UK
S000814,U0814,2025-05-21 00:32:33.487864,P005,view,mobile,US
S000814,U0814,2025-05-21 00:33:03.487864,P004,add_to_cart,desktop,UK
S000814,U0814,2025-05-21 00:33:33.487864,P003,purchase,tablet,FR
S000814,U0814,2025-05-21 00:34:03.487864,P002,add_to_cart,mobile,AU
S000815,U0815,2025-05-30 19:44:08.487864,P005,add_to_cart,desktop,IN
S000815,U0815,2025-05-30 19:44:38.487864,P004,view,desktop,UK
S000815,U0815,2025-05-30 19:45:08.487864,P005,add_to_cart,desktop,JP
S000815,U0815,2025-05-30 19:45:38.487864,P004,view,desktop,AU
S000815,U0815,2025-05-30 19:46:08.487864,P005,click,desktop,DE
S000815,U0815,2025-05-30 19:46:38.487864,P006,purchase,desktop,CA
S000816,U0816,2025-06-01 15:34:04.487864,P003,add_to_cart,tablet,AU
S000816,U0816,2025-06-01 15:34:34.487864,P004,purchase,tablet,FR
S000816,U0816,2025-06-01 15:35:04.487864,P005,view,tablet,CA
S000816,U0816,2025-06-01 15:35:34.487864,P006,purchase,desktop,DE
S000816,U0816,2025-06-01 15:36:04.487864,P005,purchase,mobile,JP
S000817,U0817,2025-05-18 22:04:58.487864,P010,add_to_cart,mobile,JP
S000817,U0817,2025-05-18 22:05:28.487864,P009,view,mobile,IN
S000817,U0817,2025-05-18 22:05:58.487864,P008,purchase,tablet,CA
S000817,U0817,2025-05-18 22:06:28.487864,P007,view,tablet,UK
S000817,U0817,2025-05-18 22:06:58.487864,P016,add_to_cart,tablet,AU
S000817,U0817,2025-05-18 22:07:28.487864,P001,purchase,desktop,AU
S000817,U0817,2025-05-18 22:07:58.487864,P012,view,tablet,CA
S000817,U0817,2025-05-18 22:08:28.487864,P013,click,desktop,DE
S000817,U0817,2025-05-18 22:08:58.487864,P013,add_to_cart,desktop,UK
S000817,U0817,2025-05-18 22:09:28.487864,P012,view,desktop,DE
S000818,U0818,2025-05-13 01:33:41.487864,P010,add_to_cart,mobile,US
S000818,U0818,2025-05-13 01:34:11.487864,P011,purchase,desktop,US
S000818,U0818,2025-05-13 01:34:41.487864,P012,purchase,desktop,JP
S000818,U0818,2025-05-13 01:35:11.487864,P002,view,desktop,AU
S000818,U0818,2025-05-13 01:35:41.487864,P001,view,mobile,IN
S000818,U0818,2025-05-13 01:36:11.487864,P002,view,desktop,CA
S000819,U0819,2025-05-27 12:58:33.487864,P001,view,desktop,UK
S000819,U0819,2025-05-27 12:59:03.487864,P006,add_to_cart,desktop,CA
S000819,U0819,2025-05-27 12:59:33.487864,P015,add_to_cart,mobile,UK
S000819,U0819,2025-05-27 13:00:03.487864,P004,purchase,tablet,CA
S000819,U0819,2025-05-27 13:00:33.487864,P003,add_to_cart,desktop,JP
S000819,U0819,2025-05-27 13:01:03.487864,P017,view,tablet,CA
S000820,U0820,2025-06-01 21:34:39.487864,P007,view,mobile,US
S000820,U0820,2025-06-01 21:35:09.487864,P006,add_to_cart,mobile,UK
S000820,U0820,2025-06-01 21:35:39.487864,P005,purchase,tablet,UK
S000820,U0820,2025-06-01 21:36:09.487864,P006,add_to_cart,desktop,AU
S000821,U0821,2025-05-12 08:56:53.487864,P001,click,tablet,CA
S000821,U0821,2025-05-12 08:57:23.487864,P002,view,mobile,JP
S000821,U0821,2025-05-12 08:57:53.487864,P016,view,tablet,DE
S000821,U0821,2025-05-12 08:58:23.487864,P019,view,tablet,AU
S000821,U0821,2025-05-12 08:58:53.487864,P013,add_to_cart,mobile,JP
S000821,U0821,2025-05-12 08:59:23.487864,P014,click,desktop,DE
S000821,U0821,2025-05-12 08:59:53.487864,P015,purchase,mobile,CA
S000821,U0821,2025-05-12 09:00:23.487864,P016,add_to_cart,mobile,UK
S000822,U0822,2025-05-29 01:30:39.487864,P002,purchase,tablet,AU
S000822,U0822,2025-05-29 01:31:09.487864,P009,view,desktop,US
S000822,U0822,2025-05-29 01:31:39.487864,P008,add_to_cart,tablet,AU
S000822,U0822,2025-05-29 01:32:09.487864,P009,click,desktop,US
S000822,U0822,2025-05-29 01:32:39.487864,P008,add_to_cart,tablet,DE
S000822,U0822,2025-05-29 01:33:09.487864,P010,add_to_cart,desktop,UK
S000822,U0822,2025-05-29 01:33:39.487864,P011,purchase,desktop,JP
S000822,U0822,2025-05-29 01:34:09.487864,P010,purchase,tablet,IN
S000823,U0823,2025-05-04 13:51:52.487864,P020,view,desktop,IN
S000823,U0823,2025-05-04 13:52:22.487864,P001,purchase,mobile,CA
S000823,U0823,2025-05-04 13:52:52.487864,P002,purchase,mobile,UK
S000823,U0823,2025-05-04 13:53:22.487864,P016,add_to_cart,desktop,DE
S000823,U0823,2025-05-04 13:53:52.487864,P017,purchase,mobile,IN
S000823,U0823,2025-05-04 13:54:22.487864,P018,purchase,desktop,DE
S000823,U0823,2025-05-04 13:54:52.487864,P017,purchase,desktop,UK
S000823,U0823,2025-05-04 13:55:22.487864,P018,click,desktop,IN
S000823,U0823,2025-05-04 13:55:52.487864,P005,add_to_cart,mobile,US
S000823,U0823,2025-05-04 13:56:22.487864,P012,add_to_cart,mobile,JP
S000824,U0824,2025-05-30 08:34:14.487864,P013,add_to_cart,tablet,CA
S000824,U0824,2025-05-30 08:34:44.487864,P014,view,desktop,FR
S000824,U0824,2025-05-30 08:35:14.487864,P013,view,desktop,FR
S000824,U0824,2025-05-30 08:35:44.487864,P014,add_to_cart,tablet,CA
S000825,U0825,2025-05-29 09:17:33.487864,P020,click,tablet,US
S000825,U0825,2025-05-29 09:18:03.487864,P001,view,desktop,AU
S000825,U0825,2025-05-29 09:18:33.487864,P002,click,tablet,CA
S000825,U0825,2025-05-29 09:19:03.487864,P003,purchase,desktop,DE
S000825,U0825,2025-05-29 09:19:33.487864,P004,add_to_cart,desktop,UK
S000825,U0825,2025-05-29 09:20:03.487864,P005,view,desktop,US
S000825,U0825,2025-05-29 09:20:33.487864,P004,add_to_cart,mobile,AU
S000825,U0825,2025-05-29 09:21:03.487864,P003,view,tablet,JP
S000826,U0826,2025-05-30 17:45:51.487864,P017,view,desktop,IN
S000826,U0826,2025-05-30 17:46:21.487864,P002,view,tablet,US
S000826,U0826,2025-05-30 17:46:51.487864,P003,purchase,tablet,US
S000826,U0826,2025-05-30 17:47:21.487864,P004,add_to_cart,desktop,US
S000826,U0826,2025-05-30 17:47:51.487864,P003,add_to_cart,mobile,JP
S000826,U0826,2025-05-30 17:48:21.487864,P004,click,tablet,AU
S000826,U0826,2025-05-30 17:48:51.487864,P009,view,tablet,CA
S000826,U0826,2025-05-30 17:49:21.487864,P008,click,desktop,CA
S000826,U0826,2025-05-30 17:49:51.487864,P018,add_to_cart,tablet,DE
S000826,U0826,2025-05-30 17:50:21.487864,P020,view,tablet,IN
S000827,U0827,2025-05-11 03:27:35.487864,P003,click,desktop,CA
S000827,U0827,2025-05-11 03:28:05.487864,P004,add_to_cart,mobile,FR
S000827,U0827,2025-05-11 03:28:35.487864,P011,purchase,tablet,UK
S000827,U0827,2025-05-11 03:29:05.487864,P002,add_to_cart,desktop,JP
S000828,U0828,2025-05-13 14:52:01.487864,P010,view,tablet,CA
S000828,U0828,2025-05-13 14:52:31.487864,P009,purchase,desktop,IN
S000828,U0828,2025-05-13 14:53:01.487864,P014,purchase,mobile,US
S000828,U0828,2025-05-13 14:53:31.487864,P015,add_to_cart,mobile,FR
S000828,U0828,2025-05-13 14:54:01.487864,P018,view,desktop,IN
S000829,U0829,2025-05-21 13:19:59.487864,P018,add_to_cart,desktop,JP
S000829,U0829,2025-05-21 13:20:29.487864,P017,click,mobile,UK
S000829,U0829,2025-05-21 13:20:59.487864,P018,view,tablet,US
S000830,U0830,2025-05-20 22:58:27.487864,P014,click,tablet,US
S000830,U0830,2025-05-20 22:58:57.487864,P015,add_to_cart,desktop,DE
S000830,U0830,2025-05-20 22:59:27.487864,P016,add_to_cart,tablet,AU
S000830,U0830,2025-05-20 22:59:57.487864,P015,add_to_cart,desktop,DE
S000831,U0831,2025-05-05 00:51:32.487864,P015,view,mobile,IN
S000831,U0831,2025-05-05 00:52:02.487864,P014,click,tablet,DE
S000831,U0831,2025-05-05 00:52:32.487864,P015,click,desktop,CA
S000831,U0831,2025-05-05 00:53:02.487864,P019,click,mobile,JP
S000831,U0831,2025-05-05 00:53:32.487864,P018,view,mobile,DE
S000831,U0831,2025-05-05 00:54:02.487864,P019,purchase,tablet,DE
S000831,U0831,2025-05-05 00:54:32.487864,P020,purchase,desktop,JP
S000831,U0831,2025-05-05 00:55:02.487864,P001,click,mobile,DE
S000831,U0831,2025-05-05 00:55:32.487864,P002,purchase,mobile,US
S000832,U0832,2025-05-30 20:32:31.487864,P017,add_to_cart,tablet,US
S000832,U0832,2025-05-30 20:33:01.487864,P016,view,tablet,DE
S000832,U0832,2025-05-30 20:33:31.487864,P017,add_to_cart,mobile,DE
S000832,U0832,2025-05-30 20:34:01.487864,P016,view,mobile,FR
S000832,U0832,2025-05-30 20:34:31.487864,P015,add_to_cart,desktop,JP
S000832,U0832,2025-05-30 20:35:01.487864,P016,add_to_cart,desktop,US
S000832,U0832,2025-05-30 20:35:31.487864,P017,view,desktop,JP
S000832,U0832,2025-05-30 20:36:01.487864,P016,add_to_cart,tablet,IN
S000832,U0832,2025-05-30 20:36:31.487864,P015,purchase,mobile,US
S000832,U0832,2025-05-30 20:37:01.487864,P016,click,tablet,DE
S000833,U0833,2025-05-23 21:31:59.487864,P015,add_to_cart,tablet,IN
S000833,U0833,2025-05-23 21:32:29.487864,P004,view,tablet,AU
S000833,U0833,2025-05-23 21:32:59.487864,P003,add_to_cart,desktop,AU
S000833,U0833,2025-05-23 21:33:29.487864,P004,click,tablet,JP
S000833,U0833,2025-05-23 21:33:59.487864,P009,add_to_cart,desktop,FR
S000833,U0833,2025-05-23 21:34:29.487864,P010,view,mobile,US
S000834,U0834,2025-05-04 15:24:54.487864,P001,add_to_cart,tablet,JP
S000834,U0834,2025-05-04 15:25:24.487864,P007,view,desktop,IN
S000834,U0834,2025-05-04 15:25:54.487864,P008,view,tablet,FR
S000834,U0834,2025-05-04 15:26:24.487864,P020,purchase,tablet,IN
S000834,U0834,2025-05-04 15:26:54.487864,P019,click,desktop,CA
S000834,U0834,2025-05-04 15:27:24.487864,P018,add_to_cart,tablet,AU
S000834,U0834,2025-05-04 15:27:54.487864,P006,add_to_cart,tablet,AU
S000835,U0835,2025-05-23 21:33:40.487864,P018,click,mobile,US
S000835,U0835,2025-05-23 21:34:10.487864,P019,view,tablet,JP
S000835,U0835,2025-05-23 21:34:40.487864,P018,click,mobile,CA
S000835,U0835,2025-05-23 21:35:10.487864,P006,add_to_cart,tablet,CA
S000835,U0835,2025-05-23 21:35:40.487864,P005,click,mobile,CA
S000835,U0835,2025-05-23 21:36:10.487864,P012,click,desktop,FR
S000835,U0835,2025-05-23 21:36:40.487864,P013,add_to_cart,desktop,IN
S000835,U0835,2025-05-23 21:37:10.487864,P014,view,desktop,AU
S000836,U0836,2025-05-18 05:37:22.487864,P003,purchase,mobile,UK
S000836,U0836,2025-05-18 05:37:52.487864,P004,view,tablet,FR
S000836,U0836,2025-05-18 05:38:22.487864,P003,purchase,mobile,IN
S000837,U0837,2025-05-17 00:33:35.487864,P002,click,mobile,UK
S000837,U0837,2025-05-17 00:34:05.487864,P001,purchase,desktop,UK
S000837,U0837,2025-05-17 00:34:35.487864,P020,click,mobile,UK
S000837,U0837,2025-05-17 00:35:05.487864,P012,click,desktop,IN
S000837,U0837,2025-05-17 00:35:35.487864,P011,add_to_cart,tablet,UK
S000837,U0837,2025-05-17 00:36:05.487864,P008,add_to_cart,tablet,JP
S000837,U0837,2025-05-17 00:36:35.487864,P010,purchase,tablet,JP
S000837,U0837,2025-05-17 00:37:05.487864,P011,add_to_cart,desktop,UK
S000837,U0837,2025-05-17 00:37:35.487864,P012,click,tablet,DE
S000837,U0837,2025-05-17 00:38:05.487864,P011,purchase,desktop,US
S000838,U0838,2025-05-09 13:10:39.487864,P010,add_to_cart,tablet,AU
S000838,U0838,2025-05-09 13:11:09.487864,P009,click,tablet,IN
S000838,U0838,2025-05-09 13:11:39.487864,P010,purchase,desktop,FR
S000838,U0838,2025-05-09 13:12:09.487864,P009,view,mobile,JP
S000838,U0838,2025-05-09 13:12:39.487864,P010,purchase,mobile,IN
S000838,U0838,2025-05-09 13:13:09.487864,P009,view,mobile,UK
S000838,U0838,2025-05-09 13:13:39.487864,P010,add_to_cart,mobile,UK
S000838,U0838,2025-05-09 13:14:09.487864,P009,click,tablet,AU
S000839,U0839,2025-05-23 13:43:31.487864,P018,click,tablet,UK
S000839,U0839,2025-05-23 13:44:01.487864,P019,purchase,mobile,US
S000839,U0839,2025-05-23 13:44:31.487864,P020,add_to_cart,tablet,US
S000839,U0839,2025-05-23 13:45:01.487864,P001,purchase,tablet,IN
S000839,U0839,2025-05-23 13:45:31.487864,P020,view,desktop,UK
S000840,U0840,2025-05-29 22:31:37.487864,P006,click,desktop,AU
S000840,U0840,2025-05-29 22:32:07.487864,P005,click,desktop,FR
S000840,U0840,2025-05-29 22:32:37.487864,P006,click,mobile,JP
S000840,U0840,2025-05-29 22:33:07.487864,P005,click,desktop,IN
S000840,U0840,2025-05-29 22:33:37.487864,P007,click,tablet,FR
S000840,U0840,2025-05-29 22:34:07.487864,P006,add_to_cart,mobile,FR
S000840,U0840,2025-05-29 22:34:37.487864,P006,click,mobile,JP
S000840,U0840,2025-05-29 22:35:07.487864,P005,purchase,tablet,CA
S000840,U0840,2025-05-29 22:35:37.487864,P004,add_to_cart,tablet,UK
S000841,U0841,2025-05-11 20:37:59.487864,P014,view,desktop,CA
S000841,U0841,2025-05-11 20:38:29.487864,P015,click,desktop,JP
S000841,U0841,2025-05-11 20:38:59.487864,P020,view,desktop,JP
S000841,U0841,2025-05-11 20:39:29.487864,P017,add_to_cart,mobile,DE
S000841,U0841,2025-05-11 20:39:59.487864,P016,add_to_cart,desktop,CA
S000842,U0842,2025-05-20 09:33:14.487864,P017,add_to_cart,tablet,IN
S000842,U0842,2025-05-20 09:33:44.487864,P018,add_to_cart,mobile,IN
S000842,U0842,2025-05-20 09:34:14.487864,P017,click,desktop,FR
S000842,U0842,2025-05-20 09:34:44.487864,P016,click,mobile,IN
S000842,U0842,2025-05-20 09:35:14.487864,P017,click,desktop,US
S000842,U0842,2025-05-20 09:35:44.487864,P016,add_to_cart,desktop,JP
S000842,U0842,2025-05-20 09:36:14.487864,P017,view,desktop,US
S000843,U0843,2025-05-29 00:28:46.487864,P005,purchase,tablet,JP
S000843,U0843,2025-05-29 00:29:16.487864,P004,add_to_cart,mobile,IN
S000843,U0843,2025-05-29 00:29:46.487864,P003,view,desktop,JP
S000843,U0843,2025-05-29 00:30:16.487864,P004,click,desktop,DE
S000843,U0843,2025-05-29 00:30:46.487864,P004,view,tablet,FR
S000843,U0843,2025-05-29 00:31:16.487864,P005,add_to_cart,desktop,UK
S000843,U0843,2025-05-29 00:31:46.487864,P006,add_to_cart,tablet,CA
S000843,U0843,2025-05-29 00:32:16.487864,P008,purchase,mobile,IN
S000843,U0843,2025-05-29 00:32:46.487864,P006,click,mobile,IN
S000843,U0843,2025-05-29 00:33:16.487864,P007,add_to_cart,mobile,US
S000844,U0844,2025-05-13 03:21:55.487864,P010,click,desktop,UK
S000844,U0844,2025-05-13 03:22:25.487864,P009,click,mobile,UK
S000844,U0844,2025-05-13 03:22:55.487864,P019,view,mobile,IN
S000844,U0844,2025-05-13 03:23:25.487864,P020,purchase,desktop,JP
S000844,U0844,2025-05-13 03:23:55.487864,P002,purchase,tablet,AU
S000844,U0844,2025-05-13 03:24:25.487864,P011,click,tablet,JP
S000844,U0844,2025-05-13 03:24:55.487864,P012,add_to_cart,desktop,DE
S000844,U0844,2025-05-13 03:25:25.487864,P013,click,desktop,CA
S000845,U0845,2025-05-26 05:13:57.487864,P011,view,desktop,IN
S000845,U0845,2025-05-26 05:14:27.487864,P012,purchase,tablet,JP
S000845,U0845,2025-05-26 05:14:57.487864,P013,click,desktop,FR
S000846,U0846,2025-06-01 08:27:46.487864,P019,view,tablet,UK
S000846,U0846,2025-06-01 08:28:16.487864,P010,view,mobile,JP
S000846,U0846,2025-06-01 08:28:46.487864,P011,click,tablet,UK
S000846,U0846,2025-06-01 08:29:16.487864,P010,click,tablet,US
S000846,U0846,2025-06-01 08:29:46.487864,P011,add_to_cart,tablet,UK
S000847,U0847,2025-05-07 06:39:01.487864,P014,click,tablet,UK
S000847,U0847,2025-05-07 06:39:31.487864,P013,view,tablet,FR
S000847,U0847,2025-05-07 06:40:01.487864,P014,purchase,tablet,DE
S000847,U0847,2025-05-07 06:40:31.487864,P015,view,tablet,IN
S000847,U0847,2025-05-07 06:41:01.487864,P016,add_to_cart,mobile,IN
S000848,U0848,2025-05-06 19:17:13.487864,P009,view,tablet,CA
S000848,U0848,2025-05-06 19:17:43.487864,P008,view,desktop,FR
S000848,U0848,2025-05-06 19:18:13.487864,P007,view,desktop,JP
S000848,U0848,2025-05-06 19:18:43.487864,P006,view,mobile,AU
S000848,U0848,2025-05-06 19:19:13.487864,P005,purchase,mobile,US
S000848,U0848,2025-05-06 19:19:43.487864,P004,purchase,desktop,IN
S000848,U0848,2025-05-06 19:20:13.487864,P010,click,desktop,AU
S000849,U0849,2025-05-21 13:12:26.487864,P012,purchase,desktop,IN
S000849,U0849,2025-05-21 13:12:56.487864,P020,purchase,desktop,US
S000849,U0849,2025-05-21 13:13:26.487864,P001,add_to_cart,mobile,FR
S000849,U0849,2025-05-21 13:13:56.487864,P002,click,mobile,CA
S000849,U0849,2025-05-21 13:14:26.487864,P003,add_to_cart,tablet,UK
S000850,U0850,2025-05-23 21:27:40.487864,P013,purchase,desktop,AU
S000850,U0850,2025-05-23 21:28:10.487864,P010,add_to_cart,desktop,JP
S000850,U0850,2025-05-23 21:28:40.487864,P009,click,mobile,JP
S000850,U0850,2025-05-23 21:29:10.487864,P008,click,desktop,IN
S000850,U0850,2025-05-23 21:29:40.487864,P007,purchase,tablet,JP
S000850,U0850,2025-05-23 21:30:10.487864,P006,view,tablet,DE
S000850,U0850,2025-05-23 21:30:40.487864,P005,click,tablet,UK
S000850,U0850,2025-05-23 21:31:10.487864,P006,view,desktop,CA
S000850,U0850,2025-05-23 21:31:40.487864,P007,purchase,mobile,UK
S000851,U0851,2025-05-03 20:39:30.487864,P015,add_to_cart,tablet,AU
S000851,U0851,2025-05-03 20:40:00.487864,P017,view,desktop,CA
S000851,U0851,2025-05-03 20:40:30.487864,P016,click,desktop,JP
S000851,U0851,2025-05-03 20:41:00.487864,P010,view,desktop,AU
S000851,U0851,2025-05-03 20:41:30.487864,P009,add_to_cart,tablet,DE
S000851,U0851,2025-05-03 20:42:00.487864,P008,purchase,mobile,JP
S000851,U0851,2025-05-03 20:42:30.487864,P007,view,desktop,AU
S000851,U0851,2025-05-03 20:43:00.487864,P006,view,desktop,AU
S000851,U0851,2025-05-03 20:43:30.487864,P010,purchase,desktop,US
S000852,U0852,2025-05-07 14:33:20.487864,P002,view,tablet,FR
S000852,U0852,2025-05-07 14:33:50.487864,P001,click,desktop,AU
S000852,U0852,2025-05-07 14:34:20.487864,P020,add_to_cart,tablet,AU
S000852,U0852,2025-05-07 14:34:50.487864,P019,add_to_cart,mobile,US
S000853,U0853,2025-05-24 17:33:31.487864,P001,view,desktop,UK
S000853,U0853,2025-05-24 17:34:01.487864,P002,add_to_cart,mobile,CA
S000853,U0853,2025-05-24 17:34:31.487864,P003,view,desktop,FR
S000853,U0853,2025-05-24 17:35:01.487864,P002,purchase,desktop,UK
S000853,U0853,2025-05-24 17:35:31.487864,P013,add_to_cart,desktop,IN
S000854,U0854,2025-05-03 11:50:39.487864,P015,purchase,desktop,IN
S000854,U0854,2025-05-03 11:51:09.487864,P002,add_to_cart,desktop,IN
S000854,U0854,2025-05-03 11:51:39.487864,P016,purchase,tablet,DE
S000855,U0855,2025-05-19 06:58:53.487864,P011,click,desktop,CA
S000855,U0855,2025-05-19 06:59:23.487864,P017,click,mobile,AU
S000855,U0855,2025-05-19 06:59:53.487864,P002,purchase,mobile,US
S000855,U0855,2025-05-19 07:00:23.487864,P018,add_to_cart,tablet,AU
S000855,U0855,2025-05-19 07:00:53.487864,P007,purchase,desktop,CA
S000855,U0855,2025-05-19 07:01:23.487864,P001,click,tablet,CA
S000856,U0856,2025-05-07 00:13:08.487864,P017,click,tablet,US
S000856,U0856,2025-05-07 00:13:38.487864,P016,add_to_cart,desktop,UK
S000856,U0856,2025-05-07 00:14:08.487864,P015,purchase,tablet,AU
S000856,U0856,2025-05-07 00:14:38.487864,P016,click,tablet,JP
S000856,U0856,2025-05-07 00:15:08.487864,P017,purchase,tablet,IN
S000856,U0856,2025-05-07 00:15:38.487864,P005,click,mobile,FR
S000856,U0856,2025-05-07 00:16:08.487864,P006,purchase,desktop,FR
S000856,U0856,2025-05-07 00:16:38.487864,P007,add_to_cart,desktop,US
S000856,U0856,2025-05-07 00:17:08.487864,P006,click,mobile,DE
S000857,U0857,2025-05-31 19:53:11.487864,P013,add_to_cart,mobile,CA
S000857,U0857,2025-05-31 19:53:41.487864,P019,click,mobile,AU
S000857,U0857,2025-05-31 19:54:11.487864,P018,purchase,desktop,CA
S000857,U0857,2025-05-31 19:54:41.487864,P019,view,tablet,JP
S000857,U0857,2025-05-31 19:55:11.487864,P009,add_to_cart,desktop,CA
S000857,U0857,2025-05-31 19:55:41.487864,P010,purchase,tablet,US
S000857,U0857,2025-05-31 19:56:11.487864,P011,view,mobile,US
S000858,U0858,2025-05-06 17:45:57.487864,P014,click,desktop,DE
S000858,U0858,2025-05-06 17:46:27.487864,P002,add_to_cart,desktop,CA
S000858,U0858,2025-05-06 17:46:57.487864,P003,add_to_cart,mobile,CA
S000858,U0858,2025-05-06 17:47:27.487864,P018,view,mobile,AU
S000858,U0858,2025-05-06 17:47:57.487864,P017,click,desktop,JP
S000858,U0858,2025-05-06 17:48:27.487864,P018,view,mobile,US
S000858,U0858,2025-05-06 17:48:57.487864,P017,click,mobile,DE
S000858,U0858,2025-05-06 17:49:27.487864,P011,click,desktop,DE
S000858,U0858,2025-05-06 17:49:57.487864,P009,view,tablet,DE
S000858,U0858,2025-05-06 17:50:27.487864,P007,add_to_cart,tablet,UK
S000859,U0859,2025-05-24 13:00:17.487864,P009,purchase,tablet,CA
S000859,U0859,2025-05-24 13:00:47.487864,P008,purchase,mobile,CA
S000859,U0859,2025-05-24 13:01:17.487864,P005,view,tablet,US
S000859,U0859,2025-05-24 13:01:47.487864,P006,view,tablet,US
S000859,U0859,2025-05-24 13:02:17.487864,P005,view,mobile,CA
S000859,U0859,2025-05-24 13:02:47.487864,P004,click,mobile,DE
S000859,U0859,2025-05-24 13:03:17.487864,P003,add_to_cart,tablet,IN
S000859,U0859,2025-05-24 13:03:47.487864,P002,view,mobile,IN
S000860,U0860,2025-05-30 23:18:20.487864,P007,add_to_cart,desktop,AU
S000860,U0860,2025-05-30 23:18:50.487864,P016,view,desktop,CA
S000860,U0860,2025-05-30 23:19:20.487864,P015,add_to_cart,desktop,CA
S000860,U0860,2025-05-30 23:19:50.487864,P004,view,mobile,DE
S000860,U0860,2025-05-30 23:20:20.487864,P003,add_to_cart,mobile,DE
S000860,U0860,2025-05-30 23:20:50.487864,P016,add_to_cart,mobile,DE
S000861,U0861,2025-05-29 14:05:54.487864,P008,click,mobile,US
S000861,U0861,2025-05-29 14:06:24.487864,P007,view,tablet,US
S000861,U0861,2025-05-29 14:06:54.487864,P016,add_to_cart,mobile,DE
S000861,U0861,2025-05-29 14:07:24.487864,P007,view,desktop,FR
S000862,U0862,2025-05-25 13:44:26.487864,P013,purchase,desktop,AU
S000862,U0862,2025-05-25 13:44:56.487864,P004,add_to_cart,mobile,IN
S000862,U0862,2025-05-25 13:45:26.487864,P003,purchase,tablet,IN
S000862,U0862,2025-05-25 13:45:56.487864,P011,click,desktop,UK
S000862,U0862,2025-05-25 13:46:26.487864,P019,click,desktop,IN
S000863,U0863,2025-05-24 12:42:06.487864,P019,click,desktop,FR
S000863,U0863,2025-05-24 12:42:36.487864,P018,add_to_cart,tablet,JP
S000863,U0863,2025-05-24 12:43:06.487864,P017,click,desktop,US
S000863,U0863,2025-05-24 12:43:36.487864,P018,add_to_cart,desktop,DE
S000863,U0863,2025-05-24 12:44:06.487864,P019,view,desktop,DE
S000863,U0863,2025-05-24 12:44:36.487864,P018,click,tablet,DE
S000864,U0864,2025-05-04 15:30:49.487864,P006,purchase,desktop,JP
S000864,U0864,2025-05-04 15:31:19.487864,P007,click,tablet,JP
S000864,U0864,2025-05-04 15:31:49.487864,P006,click,tablet,AU
S000864,U0864,2025-05-04 15:32:19.487864,P005,view,tablet,FR
S000864,U0864,2025-05-04 15:32:49.487864,P007,purchase,tablet,DE
S000864,U0864,2025-05-04 15:33:19.487864,P008,view,tablet,UK
S000864,U0864,2025-05-04 15:33:49.487864,P007,add_to_cart,tablet,UK
S000864,U0864,2025-05-04 15:34:19.487864,P006,purchase,tablet,DE
S000864,U0864,2025-05-04 15:34:49.487864,P007,click,desktop,CA
S000864,U0864,2025-05-04 15:35:19.487864,P006,click,mobile,CA
S000865,U0865,2025-05-28 15:05:12.487864,P012,click,desktop,CA
S000865,U0865,2025-05-28 15:05:42.487864,P013,add_to_cart,tablet,CA
S000865,U0865,2025-05-28 15:06:12.487864,P014,purchase,mobile,IN
S000865,U0865,2025-05-28 15:06:42.487864,P009,add_to_cart,mobile,US
S000865,U0865,2025-05-28 15:07:12.487864,P010,add_to_cart,desktop,FR
S000865,U0865,2025-05-28 15:07:42.487864,P009,add_to_cart,desktop,JP
S000865,U0865,2025-05-28 15:08:12.487864,P004,click,mobile,FR
S000865,U0865,2025-05-28 15:08:42.487864,P012,purchase,desktop,FR
S000865,U0865,2025-05-28 15:09:12.487864,P008,click,desktop,IN
S000865,U0865,2025-05-28 15:09:42.487864,P009,add_to_cart,mobile,DE
S000866,U0866,2025-05-18 13:34:14.487864,P005,click,tablet,CA
S000866,U0866,2025-05-18 13:34:44.487864,P005,purchase,mobile,JP
S000866,U0866,2025-05-18 13:35:14.487864,P004,click,tablet,DE
S000866,U0866,2025-05-18 13:35:44.487864,P015,add_to_cart,mobile,CA
S000866,U0866,2025-05-18 13:36:14.487864,P014,view,mobile,JP
S000866,U0866,2025-05-18 13:36:44.487864,P013,add_to_cart,desktop,JP
S000867,U0867,2025-05-21 18:32:55.487864,P014,click,mobile,FR
S000867,U0867,2025-05-21 18:33:25.487864,P015,add_to_cart,tablet,JP
S000867,U0867,2025-05-21 18:33:55.487864,P012,add_to_cart,desktop,IN
S000867,U0867,2025-05-21 18:34:25.487864,P015,purchase,desktop,CA
S000867,U0867,2025-05-21 18:34:55.487864,P016,view,desktop,FR
S000868,U0868,2025-05-21 02:43:26.487864,P014,purchase,tablet,DE
S000868,U0868,2025-05-21 02:43:56.487864,P017,click,tablet,DE
S000868,U0868,2025-05-21 02:44:26.487864,P018,purchase,tablet,CA
S000868,U0868,2025-05-21 02:44:56.487864,P017,view,desktop,FR
S000868,U0868,2025-05-21 02:45:26.487864,P018,purchase,tablet,IN
S000868,U0868,2025-05-21 02:45:56.487864,P017,view,mobile,DE
S000868,U0868,2025-05-21 02:46:26.487864,P009,click,mobile,IN
